Year,LanguageTag,TargetTag,Quantity
"2023","typescript","visual-studio-code","284"
"2023","typescript","npm","262"
"2023","typescript","prisma","250"
"2023","typescript","firebase","245"
"2023","typescript","eslint","241"
"2023","typescript","react-typescript","241"
"2023","typescript","next.js13","241"
"2023","typescript","webpack","224"
"2023","typescript","json","208"
"2023","typescript","typeorm","192"
"2023","typescript","mongodb","191"
"2023","typescript","axios","188"
"2023","typescript","zod","187"
"2023","typescript","angular-material","182"
"2023","typescript","redux","181"
"2023","typescript","redux-toolkit","175"
"2023","typescript","playwright","174"
"2023","typescript","svelte","173"
"2023","typescript","amazon-web-services","166"
"2023","typescript","ts-jest","155"
"2023","typescript","tailwind-css","147"
"2023","typescript","graphql","141"
"2023","typescript","unit-testing","139"
"2023","typescript","mongoose","138"
"2023","typescript","tsconfig","134"
"2023","typescript","aws-cdk","132"
"2023","typescript","cypress","129"
"2023","typescript","ionic-framework","127"
"2023","typescript","type-inference","127"
"2023","typescript","sveltekit","127"
"2023","typescript","object","124"
"2023","typescript","frontend","123"
"2023","typescript","react-hook-form","122"
"2023","typescript","typescript-eslint","114"
"2023","typescript","postgresql","112"
"2023","typescript","class","109"
"2023","typescript","next-auth","108"
"2023","typescript","interface","108"
"2023","typescript","react-router-dom","105"
"2023","typescript","testing","103"
"2023","typescript","google-cloud-firestore","101"
"2023","typescript","promise","98"
"2023","typescript","expo","95"
"2023","typescript","google-cloud-functions","94"
"2023","typescript","es6-modules","92"
"2023","typescript","react-router","90"
"2023","typescript","async-await","90"
"2023","typescript","node-modules","88"
"2023","typescript","monorepo","88"
"2023","typescript","nuxt.js","88"
"2023","typescript","forms","88"
"2023","typescript","aws-lambda","86"
"2023","typescript","storybook","85"
"2023","typescript","vercel","81"
"2023","typescript","react-query","81"
"2023","typescript","vitest","80"
"2023","typescript","enums","79"
"2023","typescript","angular-reactive-forms","79"
"2023","typescript","jsx","78"
"2023","typescript","validation","78"
"2023","typescript","tsc","77"
"2023","typescript","react-redux","77"
"2023","typescript","sequelize.js","74"
"2023","typescript","office-scripts","73"
"2023","typescript","function","73"
"2023","typescript","excel","72"
"2023","typescript","supabase","72"
"2023","typescript","electron","69"
"2023","typescript","react-context","69"
"2023","typescript","azure","68"
"2023","typescript","ts-node","68"
"2023","typescript","typeerror","67"
"2023","typescript","observable","67"
"2023","typescript","import","67"
"2023","typescript","nuxt3.js","66"
"2023","typescript","components","66"
"2023","typescript","union-types","65"
"2023","typescript","styled-components","63"
"2022","c#",".net","9054"
"2022","c#","unity-game-engine","5100"
"2022","c#","asp.net-core","4739"
"2022","c#","asp.net","3837"
"2022","c#",".net-core","2888"
"2022","c#","wpf","2811"
"2022","c#","winforms","2489"
"2022","c#","asp.net-mvc","2208"
"2022","c#","entity-framework-core","2102"
"2022","c#","linq","2084"
"2022","c#",".net-6.0","2080"
"2022","c#","visual-studio","2077"
"2022","c#","entity-framework","1818"
"2022","c#","json","1431"
"2022","c#","blazor","1344"
"2022","c#","xaml","1186"
"2022","c#","sql-server","1122"
"2022","c#","azure","1079"
"2022","c#","xamarin","1024"
"2022","c#","asp.net-web-api","872"
"2022","c#","xamarin.forms","871"
"2022","c#","sql","821"
"2022","c#","javascript","820"
"2022","c#","arrays","746"
"2022","c#","asp.net-core-webapi","696"
"2022","c#","maui","684"
"2022","c#","asp.net-core-mvc","679"
"2022","c#","xml","619"
"2022","c#","async-await","618"
"2022","c#","windows","589"
"2022","c#","multithreading","577"
"2022","c#","dependency-injection","576"
"2022","c#","unit-testing","569"
"2022","c#","list","567"
"2022","c#","json.net","545"
"2022","c#","android","544"
"2022","c#","azure-functions","538"
"2022","c#","html","528"
"2022","c#","razor","528"
"2022","c#","mvvm","526"
"2022","c#","generics","498"
"2022","c#","asynchronous","481"
"2022","c#","visual-studio-2022","475"
"2022","c#","uwp","472"
"2022","c#","string","454"
"2022","c#","blazor-server-side","450"
"2022","c#","excel","410"
"2022","c#","selenium","394"
"2022","c#","blazor-webassembly","384"
"2022","c#","model-view-controller","382"
"2022","c#","mongodb","369"
"2022","c#","game-development","368"
"2022","c#","database","366"
"2022","c#","razor-pages","354"
"2022","c#","asp.net-core-6.0","350"
"2022","c#","automapper","329"
"2022","c#","datagridview","321"
"2022","c#","xunit","320"
"2022","c#","mysql","314"
"2022","c#","data-binding","312"
"2022","c#","jquery","309"
"2022","c#","serialization","303"
"2022","c#","console-application","302"
"2022","c#","xamarin.android","302"
"2022","c#","regex","298"
"2022","c#","visual-studio-code","295"
"2022","c#","moq","293"
"2022","c#",".net-5","284"
"2022","c#","winui-3","283"
"2022","c#","iis","282"
"2022","c#","docker","279"
"2022","c#","task","275"
"2022","c#","datetime","272"
"2022","c#","microsoft-graph-api","268"
"2022","c#","authentication","265"
"2022","c#","reflection","260"
"2022","c#","powershell","260"
"2022","c#","oop","260"
"2022","c#","performance","259"
"2022","c#","dotnet-httpclient","258"
"2022","c#","class","257"
"2022","c#","rest","256"
"2022","c#","nuget","250"
"2022","c#","dictionary","246"
"2022","c#","webforms","245"
"2022","c#","system.text.json","244"
"2022","c#","postgresql","243"
"2022","c#","webapi","240"
"2022","c#","dll","238"
"2022","c#","vb.net","238"
"2022","c#","c++","236"
"2022","c#","datagrid","234"
"2022","c#","asp.net-identity","230"
"2022","c#",".net-4.8","226"
"2022","c#","angular","223"
"2022","c#","forms","221"
"2022","c#","swagger","221"
"2022","c#","sqlite","221"
"2022","c#","algorithm","220"
"2022","c#","visual-studio-2019","219"
"2022","c++","templates","1670"
"2022","c++","qt","1642"
"2022","c++","cmake","1364"
"2022","c++","c++20","1331"
"2022","c++","c++17","1251"
"2022","c++","arrays","1231"
"2022","c++","c++11","1162"
"2022","c++","c","997"
"2022","c++","windows","966"
"2022","c++","pointers","881"
"2022","c++","winapi","842"
"2022","c++","vector","841"
"2022","c++","class","820"
"2022","c++","visual-studio","803"
"2022","c++","multithreading","790"
"2022","c++","boost","756"
"2022","c++","python","747"
"2022","c++","linux","699"
"2022","c++","gcc","611"
"2022","c++","string","606"
"2022","c++","visual-studio-code","592"
"2022","c++","opencv","553"
"2022","c++","language-lawyer","525"
"2022","c++","visual-c++","507"
"2022","c++","opengl","502"
"2022","c++","algorithm","477"
"2022","c++","oop","474"
"2022","c++","function","460"
"2022","c++","stl","423"
"2022","c++","inheritance","395"
"2022","c++","clang","391"
"2022","c++","g++","373"
"2022","c++","constructor","362"
"2022","c++","c++14","361"
"2022","c++","std","309"
"2022","c++","compiler-errors","285"
"2022","c++","data-structures","282"
"2022","c++","dll","280"
"2022","c++","macos","276"
"2022","c++","struct","273"
"2022","c++","operator-overloading","268"
"2022","c++","memory","266"
"2022","c++","lambda","266"
"2022","c++","sorting","262"
"2022","c++","iterator","249"
"2022","c++","makefile","248"
"2022","c++","variadic-templates","247"
"2022","c++","linked-list","247"
"2022","c++","stdvector","243"
"2022","c++","c++-concepts","243"
"2022","c++","qt5","242"
"2022","c++","arduino","237"
"2022","c++","c#","236"
"2022","c++","linker","229"
"2022","c++","constexpr","215"
"2022","c++","performance","212"
"2022","c++","recursion","207"
"2022","c++","debugging","206"
"2022","c++","mfc","205"
"2022","c++","eigen","203"
"2022","c++","for-loop","203"
"2022","c++","googletest","202"
"2022","c++","segmentation-fault","201"
"2022","c++","sockets","198"
"2022","c++","sfml","196"
"2022","c++","boost-asio","196"
"2022","c++","reference","195"
"2022","c++","glfw","187"
"2022","c++","android","186"
"2022","c++","file","181"
"2022","c++","openmp","180"
"2022","c++","compilation","176"
"2022","c++","loops","173"
"2022","c++","memory-management","171"
"2022","c++","cuda","165"
"2022","c++","initialization","163"
"2022","c++","math","161"
"2022","c++","optimization","161"
"2022","c++","polymorphism","160"
"2022","c++","pybind11","160"
"2022","c++","char","158"
"2022","c++","visual-studio-2022","157"
"2022","c++","exception","157"
"2022","c++","shared-ptr","155"
"2022","c++","smart-pointers","154"
"2022","c++","assembly","154"
"2022","c++","matrix","148"
"2022","c++","json","146"
"2022","c++","casting","146"
"2022","c++","template-meta-programming","143"
"2022","c++","qml","143"
"2022","c++","gdb","142"
"2022","c++","mingw","138"
"2022","c++","openssl","138"
"2022","c++","fstream","137"
"2022","c++","visual-studio-2019","136"
"2022","c++","parallel-processing","135"
"2022","c++","object","134"
"2022","c++","llvm","133"
"2022","c++","unique-ptr","132"
"2022","go","go-gorm","381"
"2022","go","json","294"
"2022","go","docker","283"
"2022","go","postgresql","243"
"2022","go","mongodb","222"
"2022","go","kubernetes","188"
"2022","go","http","177"
"2022","go","generics","175"
"2022","go","struct","173"
"2022","go","goroutine","149"
"2022","go","go-gin","149"
"2022","go","concurrency","147"
"2022","go","amazon-web-services","139"
"2022","go","unit-testing","132"
"2022","go","grpc","129"
"2022","go","slice","129"
"2022","go","visual-studio-code","123"
"2022","go","mysql","119"
"2022","go","linux","97"
"2022","go","protocol-buffers","96"
"2022","go","arrays","96"
"2022","go","sql","94"
"2022","go","testing","94"
"2022","go","channel","90"
"2022","go","interface","85"
"2022","go","google-cloud-platform","80"
"2022","go","go-modules","79"
"2022","go","unmarshalling","76"
"2022","go","javascript","74"
"2022","go","pointers","74"
"2022","go","string","73"
"2022","go","go-fiber","71"
"2022","go","cgo","71"
"2022","go","docker-compose","71"
"2022","go","goland","70"
"2022","go","websocket","70"
"2022","go","regex","68"
"2022","go","python","68"
"2022","go","aws-lambda","67"
"2022","go","database","61"
"2022","go","grpc-go","61"
"2022","go","windows","60"
"2022","go","gorilla","57"
"2022","go","html","57"
"2022","go","go-templates","54"
"2022","go","apache-kafka","54"
"2022","go","rest","52"
"2022","go","reflection","48"
"2022","go","git","48"
"2022","go","redis","47"
"2022","go","pgx","47"
"2022","go","dockerfile","46"
"2022","go","error-handling","45"
"2022","go","amazon-s3","45"
"2022","go","tcp","44"
"2022","go","ssl","43"
"2022","go","mocking","43"
"2022","go","c","43"
"2022","go","encryption","43"
"2022","go","delve","43"
"2022","go","dictionary","42"
"2022","go","fyne","42"
"2022","go","xml","42"
"2022","go","network-programming","41"
"2022","go","time","40"
"2022","go","mongo-go","39"
"2022","go","algorithm","39"
"2022","go","prometheus","38"
"2022","go","yaml","38"
"2022","go","logging","37"
"2022","go","debugging","37"
"2022","go","client-go","36"
"2022","go","aws-sdk-go","36"
"2022","go","validation","36"
"2022","go","authentication","35"
"2022","go","go-http","35"
"2022","go","azure","34"
"2022","go","types","34"
"2022","go","swagger","34"
"2022","go","go-testing","34"
"2022","go","jwt","33"
"2022","go","ssh","33"
"2022","go","graphql","32"
"2022","go","macos","31"
"2022","go","marshalling","31"
"2022","go","open-telemetry","31"
"2022","go","web-scraping","31"
"2022","go","templates","30"
"2022","go","parsing","30"
"2022","go","reactjs","30"
"2022","go","orm","29"
"2022","go","node.js","29"
"2022","go","function","29"
"2022","go","go-cobra","28"
"2022","go","amazon-dynamodb","28"
"2022","go","elasticsearch","27"
"2022","go","file","27"
"2022","go","c++","27"
"2022","go","mux","27"
"2022","go","memory","27"
"2022","java","spring-boot","10154"
"2022","java","android","8230"
"2022","java","spring","7769"
"2022","java","maven","2511"
"2022","java","hibernate","2169"
"2022","java","android-studio","1960"
"2022","java","kotlin","1888"
"2022","java","arrays","1833"
"2022","java","jpa","1728"
"2022","java","json","1496"
"2022","java","swing","1432"
"2022","java","spring-data-jpa","1302"
"2022","java","selenium","1273"
"2022","java","gradle","1228"
"2022","java","intellij-idea","1122"
"2022","java","java-stream","1095"
"2022","java","junit","1035"
"2022","java","javafx","990"
"2022","java","multithreading","983"
"2022","java","mysql","936"
"2022","java","eclipse","922"
"2022","java","string","921"
"2022","java","xml","892"
"2022","java","firebase","877"
"2022","java","spring-mvc","855"
"2022","java","rest","804"
"2022","java","mockito","799"
"2022","java","arraylist","787"
"2022","java","jackson","753"
"2022","java","spring-security","722"
"2022","java","apache-kafka","712"
"2022","java","algorithm","703"
"2022","java","sql","649"
"2022","java","postgresql","644"
"2022","java","docker","637"
"2022","java","unit-testing","622"
"2022","java","jdbc","608"
"2022","java","list","577"
"2022","java","javascript","571"
"2022","java","java-8","562"
"2022","java","tomcat","560"
"2022","java","hashmap","544"
"2022","java","generics","537"
"2022","java","selenium-webdriver","520"
"2022","java","mongodb","500"
"2022","java","firebase-realtime-database","497"
"2022","java","oop","479"
"2022","java","amazon-web-services","475"
"2022","java","spring-webflux","460"
"2022","java","exception","456"
"2022","java","android-recyclerview","453"
"2022","java","regex","448"
"2022","java","testing","435"
"2022","java","quarkus","416"
"2022","java","loops","397"
"2022","java","sorting","394"
"2022","java","jar","388"
"2022","java","methods","383"
"2022","java","database","381"
"2022","java","collections","377"
"2022","java","html","376"
"2022","java","file","369"
"2022","java","junit5","367"
"2022","java","google-cloud-platform","362"
"2022","java","class","361"
"2022","java","apache-poi","349"
"2022","java","for-loop","347"
"2022","java","elasticsearch","342"
"2022","java","visual-studio-code","336"
"2022","java","python","335"
"2022","java","recursion","334"
"2022","java","jvm","334"
"2022","java","jsp","330"
"2022","java","spring-data","326"
"2022","java","servlets","322"
"2022","java","scala","320"
"2022","java","logging","320"
"2022","java","apache-spark","316"
"2022","java","data-structures","312"
"2022","java","object","305"
"2022","java","thymeleaf","299"
"2022","java","oracle-database","293"
"2022","java","netbeans","280"
"2022","java","java-11","279"
"2022","java","user-interface","275"
"2022","java","ssl","273"
"2022","java","if-statement","267"
"2022","java","groovy","265"
"2022","java","java.util.scanner","265"
"2022","java","log4j","265"
"2022","java","log4j2","264"
"2022","java","apache-camel","264"
"2022","java","google-cloud-firestore","259"
"2022","java","inheritance","257"
"2022","java","linux","252"
"2022","java","concurrency","252"
"2022","java","azure","249"
"2022","java","performance","248"
"2022","java","date","246"
"2022","java","spring-kafka","245"
"2022","javascript","reactjs","33903"
"2022","javascript","html","25675"
"2022","javascript","node.js","15846"
"2022","javascript","css","12983"
"2022","javascript","typescript","9722"
"2022","javascript","jquery","9513"
"2022","javascript","arrays","8760"
"2022","javascript","vue.js","5485"
"2022","javascript","react-native","4550"
"2022","javascript","angular","4096"
"2022","javascript","json","3502"
"2022","javascript","next.js","3427"
"2022","javascript","express","3378"
"2022","javascript","react-hooks","3210"
"2022","javascript","php","3209"
"2022","javascript","firebase","2900"
"2022","javascript","object","2518"
"2022","javascript","mongodb","2407"
"2022","javascript","ajax","1966"
"2022","javascript","discord.js","1917"
"2022","javascript","axios","1760"
"2022","javascript","google-apps-script","1636"
"2022","javascript","function","1614"
"2022","javascript","python","1586"
"2022","javascript","google-cloud-firestore","1560"
"2022","javascript","dom","1553"
"2022","javascript","vuejs3","1498"
"2022","javascript","regex","1388"
"2022","javascript","mongoose","1382"
"2022","javascript","material-ui","1349"
"2022","javascript","async-await","1237"
"2022","javascript","google-chrome-extension","1169"
"2022","javascript","jestjs","1156"
"2022","javascript","webpack","1153"
"2022","javascript","forms","1139"
"2022","javascript","frontend","1137"
"2022","javascript","discord","1108"
"2022","javascript","ecmascript-6","1100"
"2022","javascript","npm","1079"
"2022","javascript","google-sheets","1039"
"2022","javascript","redux","1037"
"2022","javascript","promise","1014"
"2022","javascript","fetch-api","996"
"2022","javascript","react-router","990"
"2022","javascript","django","989"
"2022","javascript","asynchronous","940"
"2022","javascript","laravel","928"
"2022","javascript","loops","919"
"2022","javascript","google-chrome","906"
"2022","javascript","string","877"
"2022","javascript","vuejs2","866"
"2022","javascript","react-router-dom","857"
"2022","javascript","canvas","837"
"2022","javascript","c#","820"
"2022","javascript","wordpress","818"
"2022","javascript","cypress","767"
"2022","javascript","javascript-objects","755"
"2022","javascript","svg","751"
"2022","javascript","chart.js","747"
"2022","javascript","for-loop","735"
"2022","javascript","three.js","735"
"2022","javascript","react-redux","731"
"2022","javascript","mysql","724"
"2022","javascript","algorithm","720"
"2022","javascript","sorting","703"
"2022","javascript","date","695"
"2022","javascript","jsx","695"
"2022","javascript","d3.js","673"
"2022","javascript","visual-studio-code","655"
"2022","javascript","filter","642"
"2022","javascript","nuxt.js","626"
"2022","javascript","android","619"
"2022","javascript","if-statement","591"
"2022","javascript","puppeteer","591"
"2022","javascript","local-storage","584"
"2022","javascript","java","571"
"2022","javascript","image","559"
"2022","javascript","input","553"
"2022","javascript","svelte","549"
"2022","javascript","web","548"
"2022","javascript","expo","535"
"2022","javascript","electron","534"
"2022","javascript","firebase-authentication","525"
"2022","javascript","html5-canvas","525"
"2022","javascript","class","524"
"2022","javascript","unit-testing","511"
"2022","javascript","firebase-realtime-database","495"
"2022","javascript","use-state","490"
"2022","javascript","tailwind-css","490"
"2022","javascript","iframe","483"
"2022","javascript","fetch","481"
"2022","javascript","nestjs","481"
"2022","javascript","bootstrap-5","477"
"2022","javascript","button","462"
"2022","javascript","recursion","461"
"2022","javascript","addeventlistener","458"
"2022","javascript","browser","455"
"2022","javascript","leaflet","455"
"2022","javascript","validation","448"
"2022","javascript","vite","436"
"2022","php","laravel","8403"
"2022","php","wordpress","3903"
"2022","php","mysql","3470"
"2022","php","javascript","3209"
"2022","php","html","3092"
"2022","php","arrays","1609"
"2022","php","woocommerce","1355"
"2022","php","jquery","1302"
"2022","php","symfony","1255"
"2022","php","ajax","1193"
"2022","php","laravel-8","1133"
"2022","php","sql","1001"
"2022","php","eloquent","895"
"2022","php","json","887"
"2022","php","codeigniter","713"
"2022","php","css","669"
"2022","php","forms","569"
"2022","php","curl","560"
"2022","php","laravel-9","538"
"2022","php","database","531"
"2022","php","apache","520"
"2022","php","docker","501"
"2022","php","regex","385"
"2022","php",".htaccess","362"
"2022","php","nginx","330"
"2022","php","composer-php","322"
"2022","php","pdo","316"
"2022","php","mysqli","312"
"2022","php","multidimensional-array","290"
"2022","php","laravel-blade","288"
"2022","php","foreach","280"
"2022","php","xampp","278"
"2022","php","email","274"
"2022","php","session","273"
"2022","php","hook-woocommerce","257"
"2022","php","xml","255"
"2022","php","authentication","254"
"2022","php","function","247"
"2022","php","post","231"
"2022","php","doctrine","226"
"2022","php","advanced-custom-fields","213"
"2022","php","loops","209"
"2022","php","yii2","207"
"2022","php","vue.js","201"
"2022","php","phpmailer","198"
"2022","php","linux","197"
"2022","php","phpunit","196"
"2022","php","codeigniter-4","193"
"2022","php","python","174"
"2022","php","reactjs","174"
"2022","php","string","174"
"2022","php","routes","172"
"2022","php","laravel-livewire","171"
"2022","php","laravel-5","169"
"2022","php","datetime","168"
"2022","php","wordpress-theming","166"
"2022","php","validation","166"
"2022","php","codeigniter-3","162"
"2022","php","stripe-payments","161"
"2022","php","plugins","160"
"2022","php","ubuntu","158"
"2022","php","date","157"
"2022","php","doctrine-orm","155"
"2022","php","image","154"
"2022","php","http-redirect","153"
"2022","php","rest","153"
"2022","php","server","151"
"2022","php","amazon-web-services","149"
"2022","php","pdf","146"
"2022","php","phpmyadmin","145"
"2022","php","oop","144"
"2022","php","sql-server","142"
"2022","php","docker-compose","142"
"2022","php","postgresql","141"
"2022","php","model-view-controller","141"
"2022","php","cakephp","138"
"2022","php","if-statement","137"
"2022","php","web","133"
"2022","php","variables","131"
"2022","php","csv","131"
"2022","php","php-8.1","130"
"2022","php","url","130"
"2022","php","cookies","129"
"2022","php","file","126"
"2022","php","file-upload","126"
"2022","php","sorting","125"
"2022","php","controller","124"
"2022","php","php-8","123"
"2022","php","node.js","123"
"2022","php","http","120"
"2022","php","mongodb","119"
"2022","php","class","117"
"2022","php","visual-studio-code","117"
"2022","php","xdebug","116"
"2022","php","encryption","114"
"2022","php","product","113"
"2022","php","cron","109"
"2022","php","twig","107"
"2022","php","security","105"
"2022","php","object","105"
"2022","python","pandas","37162"
"2022","python","python-3.x","17893"
"2022","python","dataframe","17837"
"2022","python","django","11780"
"2022","python","numpy","10035"
"2022","python","list","8299"
"2022","python","matplotlib","5936"
"2022","python","selenium","5705"
"2022","python","dictionary","5272"
"2022","python","tkinter","5216"
"2022","python","tensorflow","4907"
"2022","python","web-scraping","4335"
"2022","python","json","4069"
"2022","python","arrays","3555"
"2022","python","flask","3285"
"2022","python","string","3210"
"2022","python","csv","3191"
"2022","python","opencv","3103"
"2022","python","beautifulsoup","3004"
"2022","python","html","2923"
"2022","python","keras","2800"
"2022","python","loops","2778"
"2022","python","machine-learning","2732"
"2022","python","function","2589"
"2022","python","pytorch","2567"
"2022","python","for-loop","2503"
"2022","python","jupyter-notebook","2293"
"2022","python","pyspark","2289"
"2022","python","regex","2235"
"2022","python","datetime","2205"
"2022","python","discord.py","2117"
"2022","python","selenium-webdriver","2106"
"2022","python","django-models","2083"
"2022","python","excel","1991"
"2022","python","python-requests","1985"
"2022","python","pip","1983"
"2022","python","scikit-learn","1923"
"2022","python","visual-studio-code","1804"
"2022","python","sqlalchemy","1754"
"2022","python","discord","1696"
"2022","python","plotly","1669"
"2022","python","deep-learning","1656"
"2022","python","django-rest-framework","1636"
"2022","python","class","1615"
"2022","python","javascript","1586"
"2022","python","docker","1550"
"2022","python","amazon-web-services","1498"
"2022","python","pygame","1475"
"2022","python","fastapi","1463"
"2022","python","pyqt5","1457"
"2022","python","sql","1456"
"2022","python","image-processing","1390"
"2022","python","django-views","1389"
"2022","python","multithreading","1318"
"2022","python","scipy","1309"
"2022","python","if-statement","1303"
"2022","python","pytest","1294"
"2022","python","algorithm","1285"
"2022","python","kivy","1275"
"2022","python","postgresql","1264"
"2022","python","windows","1207"
"2022","python","apache-spark","1166"
"2022","python","nlp","1141"
"2022","python","multiprocessing","1138"
"2022","python","mysql","1137"
"2022","python","plot","1123"
"2022","python","linux","1099"
"2022","python","group-by","1059"
"2022","python","seaborn","1051"
"2022","python","sorting","1039"
"2022","python","file","1038"
"2022","python","database","1031"
"2022","python","oop","1016"
"2022","python","pycharm","981"
"2022","python","image","979"
"2022","python","selenium-chromedriver","963"
"2022","python","while-loop","963"
"2022","python","xml","951"
"2022","python","recursion","942"
"2022","python","data-science","942"
"2022","python","sqlite","936"
"2022","python","python-asyncio","922"
"2022","python","xpath","887"
"2022","python","scrapy","876"
"2022","python","anaconda","868"
"2022","python","math","853"
"2022","python","python-imaging-library","844"
"2022","python","optimization","842"
"2022","python","performance","830"
"2022","python","azure","827"
"2022","python","google-colaboratory","815"
"2022","python","subprocess","784"
"2022","python","pyqt","777"
"2022","python","google-cloud-platform","768"
"2022","python","computer-vision","763"
"2022","python","indexing","753"
"2022","python","c++","747"
"2022","python","random","745"
"2022","python","python-typing","742"
"2022","python","pandas-groupby","738"
"2022","rust","rust-cargo","452"
"2022","rust","borrow-checker","268"
"2022","rust","rust-tokio","250"
"2022","rust","traits","247"
"2022","rust","lifetime","217"
"2022","rust","generics","186"
"2022","rust","serde","167"
"2022","rust","iterator","141"
"2022","rust","multithreading","122"
"2022","rust","solana","122"
"2022","rust","actix-web","119"
"2022","rust","string","105"
"2022","rust","rust-polars","97"
"2022","rust","struct","94"
"2022","rust","rust-diesel","93"
"2022","rust","vector","89"
"2022","rust","macros","87"
"2022","rust","arrays","84"
"2022","rust","asynchronous","82"
"2022","rust","closures","82"
"2022","rust","ownership","82"
"2022","rust","webassembly","79"
"2022","rust","enums","78"
"2022","rust","async-await","77"
"2022","rust","hashmap","74"
"2022","rust","rust-rocket","72"
"2022","rust","ffi","71"
"2022","rust","windows","70"
"2022","rust","python","70"
"2022","rust","reference","70"
"2022","rust","json","69"
"2022","rust","types","59"
"2022","rust","docker","59"
"2022","rust","linux","58"
"2022","rust","postgresql","57"
"2022","rust","clap","55"
"2022","rust","c++","54"
"2022","rust","visual-studio-code","54"
"2022","rust","rust-macros","53"
"2022","rust","rust-sqlx","52"
"2022","rust","yew","52"
"2022","rust","reqwest","52"
"2022","rust","tauri","49"
"2022","rust","wasm-bindgen","47"
"2022","rust","anchor-solana","47"
"2022","rust","c","45"
"2022","rust","error-handling","43"
"2022","rust","winapi","43"
"2022","rust","bevy","42"
"2022","rust","unsafe","40"
"2022","rust","testing","39"
"2022","rust","rust-proc-macros","39"
"2022","rust","rayon","39"
"2022","rust","nearprotocol","38"
"2022","rust","blockchain","38"
"2022","rust","pointers","37"
"2022","rust","mongodb","36"
"2022","rust","javascript","36"
"2022","rust","rust-wasm","36"
"2022","rust","unit-testing","36"
"2022","rust","serde-json","35"
"2022","rust","memory","35"
"2022","rust","embedded","35"
"2022","rust","rust-analyzer","34"
"2022","rust","gtk","33"
"2022","rust","deserialization","32"
"2022","rust","performance","32"
"2022","rust","parsing","30"
"2022","rust","pyo3","30"
"2022","rust","rust-futures","30"
"2022","rust","future","30"
"2022","rust","compiler-errors","30"
"2022","rust","anchor","29"
"2022","rust","tcp","29"
"2022","rust","smartcontracts","29"
"2022","rust","rust-crates","28"
"2022","rust","serialization","28"
"2022","rust","concurrency","28"
"2022","rust","cross-compiling","28"
"2022","rust","function","27"
"2022","rust","rust-axum","27"
"2022","rust","trait-objects","27"
"2022","rust","slice","26"
"2022","rust","pattern-matching","26"
"2022","rust","network-programming","26"
"2022","rust","hyper","26"
"2022","rust","file","26"
"2022","rust","memory-management","25"
"2022","rust","mutex","25"
"2022","rust","sockets","25"
"2022","rust","substrate","25"
"2022","rust","rust-ndarray","25"
"2022","rust","mutable","23"
"2022","rust","http","23"
"2022","rust","openssl","23"
"2022","rust","functional-programming","23"
"2022","rust","debugging","23"
"2022","rust","egui","23"
"2022","rust","command-line-interface","22"
"2022","rust","user-interface","22"
"2022","swift","ios","7979"
"2022","swift","swiftui","4728"
"2022","swift","xcode","2652"
"2022","swift","uikit","959"
"2022","swift","firebase","599"
"2022","swift","macos","591"
"2022","swift","arrays","479"
"2022","swift","uitableview","457"
"2022","swift","json","444"
"2022","swift","core-data","421"
"2022","swift","objective-c","408"
"2022","swift","google-cloud-firestore","305"
"2022","swift","combine","297"
"2022","swift","iphone","274"
"2022","swift","uicollectionview","271"
"2022","swift","swift5","205"
"2022","swift","swift-package-manager","205"
"2022","swift","async-await","195"
"2022","swift","arkit","166"
"2022","swift","flutter","159"
"2022","swift","alamofire","159"
"2022","swift","scenekit","157"
"2022","swift","generics","156"
"2022","swift","string","149"
"2022","swift","realitykit","148"
"2022","swift","ios16","146"
"2022","swift","cocoapods","142"
"2022","swift","tableview","142"
"2022","swift","wkwebview","141"
"2022","swift","codable","136"
"2022","swift","storyboard","130"
"2022","swift","realm","125"
"2022","swift","avfoundation","121"
"2022","swift","struct","115"
"2022","swift","uibutton","115"
"2022","swift","uiviewcontroller","115"
"2022","swift","watchos","114"
"2022","swift","uiview","110"
"2022","swift","sprite-kit","110"
"2022","swift","protocols","109"
"2022","swift","react-native","108"
"2022","swift","swiftui-list","108"
"2022","swift","animation","106"
"2022","swift","dictionary","105"
"2022","swift","firebase-realtime-database","103"
"2022","swift","swiftui-navigationlink","103"
"2022","swift","cocoa","102"
"2022","swift","concurrency","101"
"2022","swift","date","99"
"2022","swift","autolayout","97"
"2022","swift","urlsession","97"
"2022","swift","swift-concurrency","95"
"2022","swift","uiscrollview","92"
"2022","swift","mvvm","92"
"2022","swift","rx-swift","90"
"2022","swift","avplayer","87"
"2022","swift","uitextfield","84"
"2022","swift","uiimage","84"
"2022","swift","swiftui-navigationview","83"
"2022","swift","enums","81"
"2022","swift","mapkit","80"
"2022","swift","button","78"
"2022","swift","uicollectionviewcell","78"
"2022","swift","metal","77"
"2022","swift","image","76"
"2022","swift","firebase-authentication","75"
"2022","swift","xctest","72"
"2022","swift","vapor","71"
"2022","swift","asynchronous","71"
"2022","swift","uitextview","70"
"2022","swift","xcode13","69"
"2022","swift","cloudkit","69"
"2022","swift","ios15","68"
"2022","swift","uinavigationcontroller","68"
"2022","swift","xcode14","67"
"2022","swift","unit-testing","67"
"2022","swift","augmented-reality","66"
"2022","swift","appkit","65"
"2022","swift","apple-push-notifications","63"
"2022","swift","healthkit","63"
"2022","swift","textfield","63"
"2022","swift","in-app-purchase","62"
"2022","swift","swift-protocols","61"
"2022","swift","uilabel","60"
